rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
31,,"Chris Rock: Bring the Pain",1996,http://www.icheckmovies.com/movies/chris+rock+bring+the+pain/,279,17,3,0,18,,http://www.imdb.com/title/tt0200529/,no,no,no,no,no
32,,"Chris Rock: Bigger & Blacker",1999,http://www.icheckmovies.com/movies/chris+rock+bigger+and+blacker/,508,32,3,0,20,,http://www.imdb.com/title/tt0206636/,no,no,no,no,no
33,,"Chris Rock: Never Scared",2004,http://www.icheckmovies.com/movies/chris+rock+never+scared/,378,27,3,0,14,,http://www.imdb.com/title/tt0405832/,no,no,no,no,no
34,,"Chris Rock: Kill the Messenger - London, New York, Johannesburg",2008,http://www.icheckmovies.com/movies/chris+rock+kill+the+messenger+-+london+new+york+johannesburg/,325,21,1,0,10,,http://www.imdb.com/title/tt1213574/,no,no,no,no,no
35,,"Daniel Tosh: Completely Serious",2007,http://www.icheckmovies.com/movies/daniel+tosh+completely+serious/,221,8,1,0,5,,http://www.imdb.com/title/tt1054478/,no,no,no,no,no
36,,"Daniel Tosh: Happy Thoughts",2011,http://www.icheckmovies.com/movies/daniel+tosh+happy+thoughts/,135,5,0,0,6,,http://www.imdb.com/title/tt1853533/,no,no,no,no,no
37,,"Dara O'Briain: Live at the Theatre Royal",2006,http://www.icheckmovies.com/movies/dara+obriain+live+at+the+theatre+royal/,56,3,0,0,1,,http://www.imdb.com/title/tt0930053/,no,no,no,no,no
38,,"Dara O'Briain Talks Funny: Live in London",2008,http://www.icheckmovies.com/movies/dara+obriain+talks+funny+live+in+london/,69,3,0,0,1,,http://www.imdb.com/title/tt1368982/,no,no,no,no,no
39,,"Dara O'Briain: This Is the Show",2010,http://www.icheckmovies.com/movies/dara+obriain+this+is+the+show/,63,3,0,0,1,,http://www.imdb.com/title/tt1781798/,no,no,no,no,no
40,,"Dara O Briain: Craic Dealer Live",2012,http://www.icheckmovies.com/movies/dara+o+briain+craic+dealer+live/,42,3,1,0,1,,http://www.imdb.com/title/tt2529272/,no,no,no,no,no
41,,"HBO Comedy Half-Hour: Dave Chappelle",1998,http://www.icheckmovies.com/movies/hbo+comedy+half-hour+dave+chappelle/,46,5,1,0,3,,http://www.imdb.com/title/tt0876707/,no,no,no,no,no
42,,"Dave Chappelle: Killin' Them Softly",2000,http://www.icheckmovies.com/movies/dave+chappelle+killin+them+softly/,664,55,4,0,25,,http://www.imdb.com/title/tt0251654/,no,no,no,no,no
43,,"Dave Chappelle: For What It's Worth",2004,http://www.icheckmovies.com/movies/dave+chappelle+for+what+its+worth/,493,42,3,0,20,,http://www.imdb.com/title/tt0424934/,no,no,no,no,no
44,,"Demetri Martin. Person.",2007,http://www.icheckmovies.com/movies/demetri+martin.+person./,209,7,3,0,9,,http://www.imdb.com/title/tt0954327/,no,no,no,no,no
45,,"Important Things with Demetri Martin",2009,http://www.icheckmovies.com/movies/important+things+with+demetri+martin/,98,4,2,0,3,,http://www.imdb.com/title/tt1118038/,no,no,no,no,no
46,,"Dylan Moran: Monster",2004,http://www.icheckmovies.com/movies/dylan+moran+monster/,248,25,0,0,16,,http://www.imdb.com/title/tt0439553/,"2021-03-26 13:36:48",no,no,no,no
47,,"Dylan Moran: Like, Totally",2006,http://www.icheckmovies.com/movies/dylan+moran+like+totally/,226,21,1,0,7,,http://www.imdb.com/title/tt1023122/,"2021-03-24 18:34:00",no,no,no,no
48,,"Dylan Moran: What It Is",2009,http://www.icheckmovies.com/movies/dylan+moran+what+it+is/,171,17,1,0,8,,http://www.imdb.com/title/tt1583937/,"2021-03-23 13:35:49",no,no,no,no
49,,"Dylan Moran: Yeah, Yeah",2011,http://www.icheckmovies.com/movies/dylan+moran+yeah+yeah/,121,6,1,0,4,,http://www.imdb.com/title/tt2114375/,no,no,no,no,no
50,,"Ed Byrne: Pedantic and Whimsical",2006,http://www.icheckmovies.com/movies/ed+byrne+pedantic+and+whimsical/,31,3,0,0,1,,http://www.imdb.com/title/tt1306971/,no,no,no,no,no
51,,"Ed Byrne: Different Class",2009,http://www.icheckmovies.com/movies/ed+byrne+different+class/,42,2,0,0,2,,http://www.imdb.com/title/tt1556633/,no,no,no,no,no
52,,"Eddie Izzard: Live at the Ambassadors",1993,http://www.icheckmovies.com/movies/eddie+izzard+live+at+the+ambassadors/,61,6,0,0,3,,http://www.imdb.com/title/tt0107429/,"2021-04-26 18:25:54",no,no,no,no
53,,"Eddie Izzard: Unrepeatable",1994,http://www.icheckmovies.com/movies/eddie+izzard+unrepeatable/,190,13,1,0,11,,http://www.imdb.com/title/tt0111562/,"2021-05-03 17:57:07",no,no,no,no
54,,"Eddie Izzard: Definite Article",1996,http://www.icheckmovies.com/movies/eddie+izzard+definite+article/,234,21,0,0,9,,http://www.imdb.com/title/tt0116066/,"2021-05-04 17:04:34",no,no,no,no
55,,"Eddie Izzard: Glorious",1997,http://www.icheckmovies.com/movies/eddie+izzard+glorious/,339,30,1,0,14,,http://www.imdb.com/title/tt0195753/,"2021-05-07 15:36:56",no,no,no,no
56,,"Eddie Izzard: Dress to Kill",1999,http://www.icheckmovies.com/movies/eddie+izzard+dress+to+kill/,1126,91,3,0,30,,http://www.imdb.com/title/tt0184424/,"2021-05-25 18:19:35",no,no,no,no
57,,"Eddie Izzard: Circle",2002,http://www.icheckmovies.com/movies/eddie+izzard+circle/,201,8,0,0,9,,http://www.imdb.com/title/tt0342317/,"2021-05-26 18:20:08",no,no,no,no
58,,"Eddie Izzard: Sexie",2003,http://www.icheckmovies.com/movies/eddie+izzard+sexie/,127,5,0,0,5,,http://www.imdb.com/title/tt0408730/,"2021-05-27 21:24:46",no,no,no,no
59,,"Eddie Izzard: Live from Wembley",2009,http://www.icheckmovies.com/movies/eddie+izzard+live+from+wembley/,67,2,0,0,2,,http://www.imdb.com/title/tt1470576/,"2021-05-30 03:45:06",no,no,no,no
60,,"Eddie Izzard: Stripped",2009,http://www.icheckmovies.com/movies/eddie+izzard+stripped/,124,5,2,0,4,,http://www.imdb.com/title/tt1560145/,"2021-05-30 03:45:44",no,no,no,no
61,,"Eddie Izzard: Live at Madison Square Garden",2011,http://www.icheckmovies.com/movies/eddie+izzard+live+at+madison+square+garden/,48,4,0,0,2,,http://www.imdb.com/title/tt1830586/,"2021-05-31 18:54:31",no,no,no,no
62,,"Eddie Murphy: Raw",1987,http://www.icheckmovies.com/movies/eddie+murphy+raw/,2000,95,14,0,36,,http://www.imdb.com/title/tt0092948/,"2020-12-04 21:18:50",no,no,no,no
63,,"Eddie Murphy: Delirious",1983,http://www.icheckmovies.com/movies/eddie+murphy+delirious/,1997,86,12,0,52,,http://www.imdb.com/title/tt0085474/,"2020-12-03 20:11:57",no,no,no,no
64,,"Saturday Night Live: The Best of Eddie Murphy",1998,http://www.icheckmovies.com/movies/saturday+night+live+the+best+of+eddie+murphy/,71,2,1,0,1,,http://www.imdb.com/title/tt0274795/,no,no,no,no,no
65,,"Frank Skinner Live",1992,http://www.icheckmovies.com/movies/frank+skinner+live/,4,0,0,0,1,,http://www.imdb.com/title/tt0164598/,no,no,no,no,no
66,,"Frank Skinner Live at the Apollo",1994,http://www.icheckmovies.com/movies/frank+skinner+live+at+the+apollo/,2,0,0,0,1,,http://www.imdb.com/title/tt0221187/,no,no,no,no,no
67,,"Frank Skinner Live at the London Palladium",1996,http://www.icheckmovies.com/movies/frank+skinner+live+at+the+london+palladium/,2,0,0,0,1,,http://www.imdb.com/title/tt0221188/,no,no,no,no,no
68,,"Frank Skinner Live in Birmingham",1998,http://www.icheckmovies.com/movies/frank+skinner+live+in+birmingham/,7,0,0,0,1,,http://www.imdb.com/title/tt0221975/,no,no,no,no,no
69,,"Baddiel & Skinner Unplanned Live from London's West End",2001,http://www.icheckmovies.com/movies/baddiel+and+skinner+unplanned+live+from+londons+west+end/,5,0,0,0,1,,http://www.imdb.com/title/tt0303706/,no,no,no,no,no
70,,"Frank Skinner: Live from the NIA Birmingham",2007,http://www.icheckmovies.com/movies/frank+skinner+live+from+the+nia+birmingham/,6,0,0,0,1,,http://www.imdb.com/title/tt1638952/,no,no,no,no,no
71,,"Frankie Boyle: Live",2008,http://www.icheckmovies.com/movies/frankie+boyle+live/,72,2,0,0,1,,http://www.imdb.com/title/tt1350491/,no,no,no,no,no
72,,"Frankie Boyle Live 2: If I Could Reach Out Through Your TV and Strangle You I Would",2010,http://www.icheckmovies.com/movies/frankie+boyle+live+2+if+i+could+reach+out+through+your+tv+and+strangle+you+i+would/,48,2,0,0,1,,http://www.imdb.com/title/tt1778256/,no,no,no,no,no
73,,"Gabriel Iglesias: Hot and Fluffy",2007,http://www.icheckmovies.com/movies/gabriel+iglesias+hot+and+fluffy/,280,12,6,0,13,,http://www.imdb.com/title/tt1082588/,no,no,no,no,no
74,,"Gabriel Iglesias: I'm Not Fat... I'm Fluffy",2009,http://www.icheckmovies.com/movies/gabriel+iglesias+im+not+fat...+im+fluffy/,170,6,4,0,9,,http://www.imdb.com/title/tt1554966/,no,no,no,no,no
75,,"George Carlin: Carlin on Campus",1984,http://www.icheckmovies.com/movies/george+carlin+carlin+on+campus/,161,8,0,0,7,,http://www.imdb.com/title/tt0248828/,no,no,no,no,no
76,,"George Carlin: Playin' with Your Head",1986,http://www.icheckmovies.com/movies/george+carlin+playin+with+your+head/,155,7,0,0,9,,http://www.imdb.com/title/tt0199554/,"2021-02-09 14:26:30",no,no,no,no
77,,"George Carlin: What Am I Doing in New Jersey?",1988,http://www.icheckmovies.com/movies/george+carlin+what+am+i+doing+in+new+jerseyquestion/,163,9,1,0,12,,http://www.imdb.com/title/tt0246644/,"2020-11-02 16:42:19",no,no,no,no
78,,"George Carlin: Doin' It Again",1990,http://www.icheckmovies.com/movies/george+carlin+doin+it+again/,168,7,2,0,9,,http://www.imdb.com/title/tt0246642/,"2020-11-02 17:43:52",no,no,no,no
79,,"George Carlin: Jammin' in New York",1992,http://www.icheckmovies.com/movies/george+carlin+jammin+in+new+york/,273,23,1,0,16,,http://www.imdb.com/title/tt0246643/,"2020-11-04 02:48:45",no,no,no,no
80,,"George Carlin: Back in Town",1996,http://www.icheckmovies.com/movies/george+carlin+back+in+town/,237,18,2,0,12,,http://www.imdb.com/title/tt0246641/,"2020-11-02 20:49:01",no,no,no,no
81,,"George Carlin: George's Best Stuff",1996,http://www.icheckmovies.com/movies/george+carlin+georges+best+stuff/,79,4,0,0,2,,http://www.imdb.com/title/tt0249535/,no,no,no,no,no
82,,"George Carlin: Personal Favorites",1996,http://www.icheckmovies.com/movies/george+carlin+personal+favorites/,52,3,0,0,1,,http://www.imdb.com/title/tt0298343/,no,no,no,no,no
83,,"George Carlin: 40 Years of Comedy",1997,http://www.icheckmovies.com/movies/george+carlin+40+years+of+comedy/,59,3,0,0,1,,http://www.imdb.com/title/tt0248826/,no,no,no,no,no
84,,"George Carlin: You Are All Diseased",1999,http://www.icheckmovies.com/movies/george+carlin+you+are+all+diseased/,352,24,3,0,13,,http://www.imdb.com/title/tt0246645/,"2020-11-03 16:58:13",no,no,no,no
85,,"George Carlin: Complaints & Grievances",2001,http://www.icheckmovies.com/movies/george+carlin+complaints+and+grievances/,329,24,2,0,12,,http://www.imdb.com/title/tt0287460/,"2020-11-04 00:22:44",no,no,no,no
86,,"George Carlin: Life Is Worth Losing",2005,http://www.icheckmovies.com/movies/george+carlin+life+is+worth+losing/,365,19,6,0,11,,http://www.imdb.com/title/tt0484855/,"2020-11-04 16:05:39",no,no,no,no
87,,"George Carlin... It's Bad for Ya!",2008,http://www.icheckmovies.com/movies/george+carlin...+its+bad+for+yaexclamation/,550,40,2,0,16,,http://www.imdb.com/title/tt0963207/,"2020-11-03 15:55:46",no,no,no,no
88,,"Jack Dee Live at the Duke of York's Theatre",1992,http://www.icheckmovies.com/movies/jack+dee+live+at+the+duke+of+yorks+theatre/,1,0,0,0,1,,http://www.imdb.com/title/tt0278515/,no,no,no,no,no
89,,"Jack Dee Live at the London Palladium",1994,http://www.icheckmovies.com/movies/jack+dee+live+at+the+london+palladium/,5,0,0,0,1,,http://www.imdb.com/title/tt0401533/,no,no,no,no,no
90,,"Jack Dee Live in London",1999,http://www.icheckmovies.com/movies/jack+dee+live+in+london/,5,1,0,0,1,,http://www.imdb.com/title/tt0228446/,no,no,no,no,no
91,,"Jack Dee Live Again",2005,http://www.icheckmovies.com/movies/jack+dee+live+again/,8,0,0,0,1,,http://www.imdb.com/title/tt0803762/,no,no,no,no,no
92,,"Jack Whitehall Live",2012,http://www.icheckmovies.com/movies/jack+whitehall+live/,13,0,0,0,2,,http://www.imdb.com/title/tt2636592/,no,no,no,no,no
93,,"Jason Manford Live at the Manchester Apollo",2009,http://www.icheckmovies.com/movies/jason+manford+live+at+the+manchester+apollo/,12,0,0,0,1,,http://www.imdb.com/title/tt1629304/,no,no,no,no,no
94,,"Jason Manford Live",2011,http://www.icheckmovies.com/movies/jason+manford+live/,9,0,0,0,1,,http://www.imdb.com/title/tt2113690/,no,no,no,no,no
95,,"Jason Manford: First World Problems",2014,http://www.icheckmovies.com/movies/jason+manford+first+world+problems/,5,0,0,0,1,,http://www.imdb.com/title/tt4203224/,no,no,no,no,no
96,,"Jeff Dunham: Arguing with Myself",2006,http://www.icheckmovies.com/movies/jeff+dunham+arguing+with+myself/,367,18,11,0,12,,http://www.imdb.com/title/tt0806102/,no,no,no,no,no
97,,"Jeff Dunham: Spark of Insanity",2007,http://www.icheckmovies.com/movies/jeff+dunham+spark+of+insanity/,388,17,12,0,13,,http://www.imdb.com/title/tt1143143/,no,no,no,no,no
98,,"Jeff Dunham's Very Special Christmas Special",2008,http://www.icheckmovies.com/movies/jeff+dunhams+very+special+christmas+special/,266,16,13,0,13,,http://www.imdb.com/title/tt1295909/,no,no,no,no,no
99,,"Jeff Dunham: Controlled Chaos",2011,http://www.icheckmovies.com/movies/jeff+dunham+controlled+chaos/,172,9,7,0,10,,http://www.imdb.com/title/tt2058636/,no,no,no,no,no
100,,"Jeff Dunham: Minding the Monsters",2012,http://www.icheckmovies.com/movies/jeff+dunham+minding+the+monsters/,92,5,0,0,6,,http://www.imdb.com/title/tt2461736/,no,no,no,no,no
101,,"Jerry Seinfeld, Submarine Captain",2007,http://www.icheckmovies.com/movies/jerry+seinfeld+submarine+captain/,12,0,0,0,1,,http://www.imdb.com/title/tt1071221/,no,no,no,no,no
102,,"Jimmy Carr Live",2004,http://www.icheckmovies.com/movies/jimmy+carr+live/,115,5,1,0,3,,http://www.imdb.com/title/tt0810916/,no,no,no,no,no
103,,"Jimmy Carr: Stand Up",2005,http://www.icheckmovies.com/movies/jimmy+carr+stand+up/,105,7,0,0,3,,http://www.imdb.com/title/tt0841115/,no,no,no,no,no
104,,"Jimmy Carr: Comedian",2007,http://www.icheckmovies.com/movies/jimmy+carr+comedian/,124,10,0,0,6,,http://www.imdb.com/title/tt1172061/,no,no,no,no,no
105,,"Jimmy Carr: In Concert",2008,http://www.icheckmovies.com/movies/jimmy+carr+in+concert/,118,7,0,0,5,,http://www.imdb.com/title/tt1346974/,no,no,no,no,no
106,,"Jimmy Carr: Telling Jokes",2009,http://www.icheckmovies.com/movies/jimmy+carr+telling+jokes/,146,8,0,0,6,,http://www.imdb.com/title/tt1585985/,no,no,no,no,no
107,,"Jimmy Carr: Making People Laugh",2010,http://www.icheckmovies.com/movies/jimmy+carr+making+people+laugh/,115,6,0,0,3,,http://www.imdb.com/title/tt1794821/,no,no,no,no,no
108,,"Jimmy Carr: Being Funny",2011,http://www.icheckmovies.com/movies/jimmy+carr+being+funny/,100,4,0,0,2,,http://www.imdb.com/title/tt2120780/,no,no,no,no,no
109,,"Jimmy Carr: Laughing and Joking",2013,http://www.icheckmovies.com/movies/jimmy+carr+laughing+and+joking/,55,1,0,0,1,,http://www.imdb.com/title/tt3486648/,no,no,no,no,no
110,,"Jim Gaffigan: Beyond the Pale",2006,http://www.icheckmovies.com/movies/jim+gaffigan+beyond+the+pale/,355,17,2,0,18,,http://www.imdb.com/title/tt0815456/,no,no,no,no,no
111,,"Jim Gaffigan: King Baby",2009,http://www.icheckmovies.com/movies/jim+gaffigan+king+baby/,200,6,0,0,13,,http://www.imdb.com/title/tt1390471/,no,no,no,no,no
112,,"Jim Gaffigan: Mr. Universe",2012,http://www.icheckmovies.com/movies/jim+gaffigan+mr.+universe/,342,14,0,0,20,,http://www.imdb.com/title/tt2273321/,no,no,no,no,no
113,,"Jim Jefferies: Contraband",2008,http://www.icheckmovies.com/movies/jim+jefferies+contraband/,51,2,1,0,3,,http://www.imdb.com/title/tt2471940/,no,no,no,no,no
114,,"Jim Jefferies: I Swear to God",2009,http://www.icheckmovies.com/movies/jim+jefferies+i+swear+to+god/,154,8,1,0,10,,http://www.imdb.com/title/tt1439235/,no,no,no,no,no
115,,"Jim Jefferies Alcoholocaust",2010,http://www.icheckmovies.com/movies/jim+jefferies+alcoholocaust/,160,18,1,0,11,,http://www.imdb.com/title/tt1935828/,no,no,no,no,no
116,,"Jim Jefferies: Fully Functional",2012,http://www.icheckmovies.com/movies/jim+jefferies+fully+functional/,132,9,1,0,8,,http://www.imdb.com/title/tt2274356/,no,no,no,no,no
117,,"Jim Jefferies: BARE",2014,http://www.icheckmovies.com/movies/jim+jefferies+bare/,247,19,1,0,10,,http://www.imdb.com/title/tt3958494/,no,no,no,no,no
118,,"Jim Norton: Monster Rain",2007,http://www.icheckmovies.com/movies/jim+norton+monster+rain/,27,1,0,0,3,,http://www.imdb.com/title/tt1119621/,no,no,no,no,no
119,,"Down and Dirty with Jim Norton",2008,http://www.icheckmovies.com/movies/down+and+dirty+with+jim+norton/,5,0,0,0,1,,http://www.imdb.com/title/tt1239394/,no,no,no,no,no
120,,"Jim Norton: Please Be Offended",2012,http://www.icheckmovies.com/movies/jim+norton+please+be+offended/,45,1,1,0,2,,http://www.imdb.com/title/tt2147822/,no,no,no,no,no
121,,"Jim Norton: American Degenerate",2013,http://www.icheckmovies.com/movies/jim+norton+american+degenerate/,28,0,0,0,2,,http://www.imdb.com/title/tt3234126/,no,no,no,no,no
122,,"Joe Rogan: Live from the Belly of the Beast",2001,http://www.icheckmovies.com/movies/joe+rogan+live+from+the+belly+of+the+beast/,6,0,0,0,1,,http://www.imdb.com/title/tt0307031/,no,no,no,no,no
123,,"Joe Rogan: Live",2006,http://www.icheckmovies.com/movies/joe+rogan+live/,57,4,1,0,2,,http://www.imdb.com/title/tt0822818/,no,no,no,no,no
124,,"Joe Rogan: Talking Monkeys in Space",2009,http://www.icheckmovies.com/movies/joe+rogan+talking+monkeys+in+space/,22,1,0,0,1,,http://www.imdb.com/title/tt1530890/,no,no,no,no,no
125,,"Joe Rogan Live from the Tabernacle",2012,http://www.icheckmovies.com/movies/joe+rogan+live+from+the+tabernacle/,21,0,0,0,2,,http://www.imdb.com/title/tt2584582/,no,no,no,no,no
126,,"John Bishop Live: The Elvis Has Left the Building Tour",2010,http://www.icheckmovies.com/movies/john+bishop+live+the+elvis+has+left+the+building+tour/,13,0,0,0,1,,http://www.imdb.com/title/tt2075226/,no,no,no,no,no
127,,"John Bishop's Britain",2010,http://www.icheckmovies.com/movies/john+bishops+britain/,5,0,0,0,1,,http://www.imdb.com/title/tt1697790/,no,no,no,no,no
128,,"John Bishop Live: The Sunshine Tour",2011,http://www.icheckmovies.com/movies/john+bishop+live+the+sunshine+tour/,13,0,0,0,1,,http://www.imdb.com/title/tt2117892/,no,no,no,no,no
129,,"John Pinette: I Say Nay Nay",2005,http://www.icheckmovies.com/movies/john+pinette+i+say+nay+nay/,20,1,0,0,1,,http://www.imdb.com/title/tt1567243/,no,no,no,no,no
130,,"John Pinette: I'm Starvin'!",2007,http://www.icheckmovies.com/movies/john+pinette+im+starvinexclamation/,36,1,1,0,2,,http://www.imdb.com/title/tt1073499/,no,no,no,no,no
131,,"John Pinette: Still Hungry",2011,http://www.icheckmovies.com/movies/john+pinette+still+hungry/,18,0,1,0,1,,http://www.imdb.com/title/tt2016924/,no,no,no,no,no
132,,"Johnny Vegas - Live at the Benidorm Palace",2009,http://www.icheckmovies.com/movies/johnny+vegas+-+live+at+the+benidorm+palace/,6,0,0,0,1,,http://www.imdb.com/title/tt1710577/,no,no,no,no,no
133,,"Kathy Griffin: Hot Cup of Talk",1998,http://www.icheckmovies.com/movies/kathy+griffin+hot+cup+of+talk/,7,0,0,0,1,,http://www.imdb.com/title/tt0234018/,no,no,no,no,no
134,,"Kathy Griffin: Allegedly",2004,http://www.icheckmovies.com/movies/kathy+griffin+allegedly/,38,1,0,0,4,,http://www.imdb.com/title/tt0470131/,no,no,no,no,no
135,,"Kathy Griffin: The D-List",2004,http://www.icheckmovies.com/movies/kathy+griffin+the+d-list/,17,0,0,0,1,,http://www.imdb.com/title/tt0438129/,no,no,no,no,no
136,,"Kathy Griffin: My Life on the D-List",2005,http://www.icheckmovies.com/movies/kathy+griffin+my+life+on+the+d-list/,35,2,2,0,2,,http://www.imdb.com/title/tt0476916/,no,no,no,no,no
137,,"Kathy Griffin Is... Not Nicole Kidman",2005,http://www.icheckmovies.com/movies/kathy+griffin+is...+not+nicole+kidman/,26,0,0,0,1,,http://www.imdb.com/title/tt0475315/,no,no,no,no,no
138,,"Kathy Griffin: Strong Black Woman",2006,http://www.icheckmovies.com/movies/kathy+griffin+strong+black+woman/,20,1,0,0,1,,http://www.imdb.com/title/tt0803016/,no,no,no,no,no
139,,"Kathy Griffin: Everybody Can Suck It",2007,http://www.icheckmovies.com/movies/kathy+griffin+everybody+can+suck+it/,23,0,0,0,1,,http://www.imdb.com/title/tt1047827/,no,no,no,no,no
140,,"Kathy Griffin: Straight to Hell",2007,http://www.icheckmovies.com/movies/kathy+griffin+straight+to+hell/,20,1,0,0,1,,http://www.imdb.com/title/tt1150945/,no,no,no,no,no
