rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
15,,Zach Galifianakis: Live at the Purple Onion,2006,http://www.icheckmovies.com/movies/zach+galifianakis+live+at+the+purple+onion/,448,19,6,0,18,,http://www.imdb.com/title/tt0804558/,no,no,no,no,no
16,,Whoopi Goldberg: Direct from Broadway,1985,http://www.icheckmovies.com/movies/whoopi+goldberg+direct+from+broadway/,6,1,0,0,2,,http://www.imdb.com/title/tt0457207/,no,no,no,no,no
17,,Mike Birbiglia: My Girlfriend's Boyfriend,2013,http://www.icheckmovies.com/movies/mike+birbiglia+my+girlfriends+boyfriend/,204,13,3,0,8,,http://www.imdb.com/title/tt2937390/,no,no,no,no,no
18,,Sam Kinison: Breaking the Rules,1987,http://www.icheckmovies.com/movies/sam+kinison+breaking+the+rules/,50,1,1,0,7,,http://www.imdb.com/title/tt0307403/,no,no,no,no,no
19,,Maria Bamford: The Special Special Special!,2012,http://www.icheckmovies.com/movies/maria+bamford+the+special+special+specialexclamation/,56,3,3,0,7,,http://www.imdb.com/title/tt2546038/,no,no,no,no,no
20,,Patton Oswalt: No Reason to Complain,2004,http://www.icheckmovies.com/movies/patton+oswalt+no+reason+to+complain/,87,4,1,0,6,,http://www.imdb.com/title/tt0846724/,no,no,no,no,no
21,,One Night Stand: Robin Harris,1990,http://www.icheckmovies.com/movies/one+night+stand+robin+harris/,0,0,0,0,1,,http://www.imdb.com/title/tt0666154/,no,no,no,no,no
22,,Comic Relief,1986,http://www.icheckmovies.com/movies/comic+relief/,1,0,0,0,1,,http://www.imdb.com/title/tt0250306/,no,no,no,no,no
23,,David Cross: Let America Laugh,2003,http://www.icheckmovies.com/movies/david+cross+let+america+laugh/,91,3,1,0,5,,http://www.imdb.com/title/tt0378244/,no,no,no,no,no
24,,Ellen DeGeneres: Here and Now,2003,http://www.icheckmovies.com/movies/ellen+degeneres+here+and+now/,131,8,2,0,15,,http://www.imdb.com/title/tt0365156/,no,no,no,no,no
25,,One Night Stand: Damon Wayans,1989,http://www.icheckmovies.com/movies/one+night+stand+damon+wayans/,0,0,0,0,1,,http://www.imdb.com/title/tt0666150/,no,no,no,no,no
26,,Louis C.K.: Live at the Beacon Theater,2011,http://www.icheckmovies.com/movies/louis+c.k.+live+at+the+beacon+theater/,1206,69,1,0,25,,http://www.imdb.com/title/tt2112999/,no,no,no,no,no
27,,On Location: George Carlin at Phoenix,1978,http://www.icheckmovies.com/movies/on+location+george+carlin+at+phoenix/,83,2,1,0,5,,http://www.imdb.com/title/tt0249853/,no,no,no,no,no
28,,Richard Pryor: Live and Smokin',1971,http://www.icheckmovies.com/movies/richard+pryor+live+and+smokin/,66,2,3,0,3,,http://www.imdb.com/title/tt0089918/,no,no,no,no,no
29,,On Location: Steve Martin,1976,http://www.icheckmovies.com/movies/on+location+steve+martin/,4,0,0,0,1,,http://www.imdb.com/title/tt0393555/,no,no,no,no,no
30,,"Chris Rock: Kill the Messenger - London, New York, Johannesburg",2008,http://www.icheckmovies.com/movies/chris+rock+kill+the+messenger+-+london+new+york+johannesburg/,325,21,1,0,10,,http://www.imdb.com/title/tt1213574/,no,no,no,no,no
31,,Colin Quinn: Long Story Short,2011,http://www.icheckmovies.com/movies/colin+quinn+long+story+short/,24,2,1,0,1,,http://www.imdb.com/title/tt1831611/,7/3/2021 22:11,no,no,no,no
32,,Bill Burr: Let It Go,2010,http://www.icheckmovies.com/movies/bill+burr+let+it+go/,332,23,1,0,17,,http://www.imdb.com/title/tt1717578/,no,no,no,no,no
33,,Wanda Sykes: I'ma Be Me,2009,http://www.icheckmovies.com/movies/wanda+sykes+ima+be+me/,40,3,1,0,4,,http://www.imdb.com/title/tt1511514/,no,no,no,no,no
34,,Kristen Schaal: Live at the Fillmore,2013,http://www.icheckmovies.com/movies/kristen+schaal+live+at+the+fillmore/,12,0,0,0,1,,http://www.imdb.com/title/tt2816682/,no,no,no,no,no
35,,Robin Williams: Live at the Met,1986,http://www.icheckmovies.com/movies/robin+williams+live+at+the+met/,117,5,1,0,6,,http://www.imdb.com/title/tt0196055/,no,no,no,no,no
36,,Jim Gaffigan: Beyond the Pale,2006,http://www.icheckmovies.com/movies/jim+gaffigan+beyond+the+pale/,355,17,2,0,18,,http://www.imdb.com/title/tt0815456/,no,no,no,no,no
37,,Patrice O'Neal: Elephant in the Room,2011,http://www.icheckmovies.com/movies/patrice+oneal+elephant+in+the+room/,96,7,0,0,3,,http://www.imdb.com/title/tt1625345/,no,no,no,no,no
38,,Kevin Hart: Seriously Funny,2010,http://www.icheckmovies.com/movies/kevin+hart+seriously+funny/,347,12,3,0,16,,http://www.imdb.com/title/tt1714196/,no,no,no,no,no
39,,Lewis Black: Black on Broadway,2004,http://www.icheckmovies.com/movies/lewis+black+black+on+broadway/,96,8,1,0,10,,http://www.imdb.com/title/tt0414224/,no,no,no,no,no
40,,Rob Delaney Live at the Bowery Ballroom,2012,http://www.icheckmovies.com/movies/rob+delaney+live+at+the+bowery+ballroom/,39,1,0,0,3,,http://www.imdb.com/title/tt2374564/,no,no,no,no,no
41,,No Cure for Cancer,1992,http://www.icheckmovies.com/movies/no+cure+for+cancer/,79,6,3,0,10,,http://www.imdb.com/title/tt0248752/,no,no,no,no,no
42,,Reggie Watts: Why $#!+ So Crazy?,2010,http://www.icheckmovies.com/movies/reggie+watts+why+dollarhashexclamationplus+so+crazyquestion/,59,5,0,0,5,,http://www.imdb.com/title/tt1683941/,no,no,no,no,no
43,,The Child Ain't Right,1993,http://www.icheckmovies.com/movies/the+child+aint+right/,0,0,0,0,1,,http://www.imdb.com/title/tt1422205/,no,no,no,no,no
44,,Mr. Miller Goes to Washington Starring Dennis Miller,1988,http://www.icheckmovies.com/movies/mr.+miller+goes+to+washington+starring+dennis+miller/,1,0,0,0,1,,http://www.imdb.com/title/tt0249466/,no,no,no,no,no
45,,Is He Like That All the Time?,1988,http://www.icheckmovies.com/movies/is+he+like+that+all+the+timequestion/,0,0,0,0,1,,http://www.imdb.com/title/tt7690148/,no,no,no,no,no
46,,David Spade: Take the Hit,1998,http://www.icheckmovies.com/movies/david+spade+take+the+hit/,14,1,0,0,1,,http://www.imdb.com/title/tt0233528/,no,no,no,no,no
47,,Whoopi Goldberg: Fontaine... Why Am I Straight,1988,http://www.icheckmovies.com/movies/whoopi+goldberg+fontaine...+why+am+i+straight/,1,0,0,0,1,,http://www.imdb.com/title/tt0428045/,no,no,no,no,no
48,,Louie Anderson: Mom! Louie's Looking at Me Again,1989,http://www.icheckmovies.com/movies/louie+anderson+momexclamation+louies+looking+at+me+again/,3,0,0,0,1,,http://www.imdb.com/title/tt0309812/,no,no,no,no,no
49,,Rick Ducommun: Piece of Mind,1989,http://www.icheckmovies.com/movies/rick+ducommun+piece+of+mind/,0,0,0,0,1,,http://www.imdb.com/title/tt0444685/,no,no,no,no,no
50,,Kathy Griffin: Allegedly,2004,http://www.icheckmovies.com/movies/kathy+griffin+allegedly/,38,1,0,0,4,,http://www.imdb.com/title/tt0470131/,no,no,no,no,no
51,,Bill Cosby: Far from Finished,2013,http://www.icheckmovies.com/movies/bill+cosby+far+from+finished/,24,1,1,0,1,,http://www.imdb.com/title/tt3053202/,no,no,no,no,no
52,,Sarah Silverman: We Are Miracles,2013,http://www.icheckmovies.com/movies/sarah+silverman+we+are+miracles/,91,4,4,0,5,,http://www.imdb.com/title/tt2883224/,no,no,no,no,no
