rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
33,,"Dave Attell's Insomniac Tour Featuring Sean Rouse, Greg Giraldo and Dane Cook",2005,http://www.icheckmovies.com/movies/dave+attells+insomniac+tour+featuring+sean+rouse+greg+giraldo+and+dane+cook/,19,1,0,0,1,,http://www.imdb.com/title/tt1869360/,no,no,no,no,no
34,,Dennis Miller: Black and White,1990,http://www.icheckmovies.com/movies/dennis+miller+black+and+white/,15,1,0,0,1,,http://www.imdb.com/title/tt0317340/,no,no,no,no,no
35,,Doug Stanhope: Beer Hall Putsch,2013,http://www.icheckmovies.com/movies/doug+stanhope+beer+hall+putsch/,112,5,0,0,7,,http://www.imdb.com/title/tt2833398/,no,no,no,no,no
36,,Doug Stanhope: Before Turning the Gun on Himself,2012,http://www.icheckmovies.com/movies/doug+stanhope+before+turning+the+gun+on+himself/,76,8,0,0,8,,http://www.imdb.com/title/tt2150006/,no,no,no,no,no
37,,Doug Stanhope: No Refunds,2007,http://www.icheckmovies.com/movies/doug+stanhope+no+refunds/,120,6,2,0,8,,http://www.imdb.com/title/tt1047610/,no,no,no,no,no
38,,Eddie Izzard: Dress to Kill,1999,http://www.icheckmovies.com/movies/eddie+izzard+dress+to+kill/,1126,91,3,0,30,,http://www.imdb.com/title/tt0184424/,5/25/2021 18:19,no,no,no,no
39,,Eddie Murphy: Delirious,1983,http://www.icheckmovies.com/movies/eddie+murphy+delirious/,1997,86,12,0,52,,http://www.imdb.com/title/tt0085474/,12/3/2020 20:11,no,no,no,no
40,,Eddie Murphy: Raw,1987,http://www.icheckmovies.com/movies/eddie+murphy+raw/,2000,95,14,0,36,,http://www.imdb.com/title/tt0092948/,12/4/2020 21:18,no,no,no,no
41,,Ellen DeGeneres: Here and Now,2003,http://www.icheckmovies.com/movies/ellen+degeneres+here+and+now/,131,8,2,0,15,,http://www.imdb.com/title/tt0365156/,no,no,no,no,no
42,,George Carlin: Back in Town,1996,http://www.icheckmovies.com/movies/george+carlin+back+in+town/,237,18,2,0,12,,http://www.imdb.com/title/tt0246641/,11/2/2020 20:49,no,no,no,no
43,,George Carlin: Complaints & Grievances,2001,http://www.icheckmovies.com/movies/george+carlin+complaints+and+grievances/,329,24,2,0,12,,http://www.imdb.com/title/tt0287460/,11/4/2020 0:22,no,no,no,no
44,,George Carlin... It's Bad for Ya!,2008,http://www.icheckmovies.com/movies/george+carlin...+its+bad+for+yaexclamation/,550,40,2,0,16,,http://www.imdb.com/title/tt0963207/,11/3/2020 15:55,no,no,no,no
45,,George Carlin: Jammin' in New York,1992,http://www.icheckmovies.com/movies/george+carlin+jammin+in+new+york/,273,23,1,0,16,,http://www.imdb.com/title/tt0246643/,11/4/2020 2:48,no,no,no,no
46,,George Carlin: Life Is Worth Losing,2005,http://www.icheckmovies.com/movies/george+carlin+life+is+worth+losing/,365,19,6,0,11,,http://www.imdb.com/title/tt0484855/,11/4/2020 16:05,no,no,no,no
47,,George Carlin: Playin' with Your Head,1986,http://www.icheckmovies.com/movies/george+carlin+playin+with+your+head/,155,7,0,0,9,,http://www.imdb.com/title/tt0199554/,2/9/2021 14:26,no,no,no,no
48,,George Carlin: What Am I Doing in New Jersey?,1988,http://www.icheckmovies.com/movies/george+carlin+what+am+i+doing+in+new+jerseyquestion/,163,9,1,0,12,,http://www.imdb.com/title/tt0246644/,11/2/2020 16:42,no,no,no,no
49,,George Carlin: You Are All Diseased,1999,http://www.icheckmovies.com/movies/george+carlin+you+are+all+diseased/,352,24,3,0,13,,http://www.imdb.com/title/tt0246645/,11/3/2020 16:58,no,no,no,no
50,,Give It Up for Greg Giraldo,2011,http://www.icheckmovies.com/movies/give+it+up+for+greg+giraldo/,10,2,0,0,1,,http://www.imdb.com/title/tt1922611/,no,no,no,no,no
51,,Gone Madigan,2010,http://www.icheckmovies.com/movies/gone+madigan/,15,1,0,0,1,,http://www.imdb.com/title/tt1820451/,no,no,no,no,no
52,,Greg Giraldo: Midlife Vices,2009,http://www.icheckmovies.com/movies/greg+giraldo+midlife+vices/,22,1,0,0,1,,http://www.imdb.com/title/tt1562326/,no,no,no,no,no
53,,Hannibal Buress: Animal Furnace,2012,http://www.icheckmovies.com/movies/hannibal+buress+animal+furnace/,108,5,2,0,7,,http://www.imdb.com/title/tt2163606/,7/6/2021 18:27,no,no,no,no
54,,I Am Comic,2010,http://www.icheckmovies.com/movies/i+am+comic/,139,2,0,0,7,,http://www.imdb.com/title/tt1568926/,no,no,no,no,no
55,,Jim Carrey: Unnatural Act,1991,http://www.icheckmovies.com/movies/jim+carrey+unnatural+act/,60,1,1,0,3,,http://www.imdb.com/title/tt0251156/,no,no,no,no,no
56,,Jerry Seinfeld: 'I'm Telling You for the Last Time',1998,http://www.icheckmovies.com/movies/jerry+seinfeld+im+telling+you+for+the+last+time/,389,29,1,0,15,,http://www.imdb.com/title/tt0500140/,no,no,no,no,no
57,,Jim Breuer: Hardcore,2002,http://www.icheckmovies.com/movies/jim+breuer+hardcore/,18,1,0,0,1,,http://www.imdb.com/title/tt0318387/,no,no,no,no,no
58,,Jim Gaffigan: Beyond the Pale,2006,http://www.icheckmovies.com/movies/jim+gaffigan+beyond+the+pale/,355,17,2,0,18,,http://www.imdb.com/title/tt0815456/,no,no,no,no,no
59,,Jim Gaffigan: King Baby,2009,http://www.icheckmovies.com/movies/jim+gaffigan+king+baby/,200,6,0,0,13,,http://www.imdb.com/title/tt1390471/,no,no,no,no,no
60,,Jim Gaffigan: Mr. Universe,2012,http://www.icheckmovies.com/movies/jim+gaffigan+mr.+universe/,342,14,0,0,20,,http://www.imdb.com/title/tt2273321/,no,no,no,no,no
61,,Jim Jefferies Alcoholocaust,2010,http://www.icheckmovies.com/movies/jim+jefferies+alcoholocaust/,160,18,1,0,11,,http://www.imdb.com/title/tt1935828/,no,no,no,no,no
62,,Jim Jefferies: Fully Functional,2012,http://www.icheckmovies.com/movies/jim+jefferies+fully+functional/,132,9,1,0,8,,http://www.imdb.com/title/tt2274356/,no,no,no,no,no
63,,Jim Jefferies: I Swear to God,2009,http://www.icheckmovies.com/movies/jim+jefferies+i+swear+to+god/,154,8,1,0,10,,http://www.imdb.com/title/tt1439235/,no,no,no,no,no
64,,Jim Norton: Monster Rain,2007,http://www.icheckmovies.com/movies/jim+norton+monster+rain/,27,1,0,0,3,,http://www.imdb.com/title/tt1119621/,no,no,no,no,no
65,,Jim Norton: Please Be Offended,2012,http://www.icheckmovies.com/movies/jim+norton+please+be+offended/,45,1,1,0,2,,http://www.imdb.com/title/tt2147822/,no,no,no,no,no
66,,Joan Rivers: A Piece of Work,2010,http://www.icheckmovies.com/movies/joan+rivers+a+piece+of+work/,521,35,1,0,36,,http://www.imdb.com/title/tt1568150/,no,no,no,no,no
67,,John Mulaney: New in Town,2012,http://www.icheckmovies.com/movies/john+mulaney+new+in+town/,409,26,3,0,12,,http://www.imdb.com/title/tt2246779/,no,no,no,no,no
68,,Kathleen Madigan: Madigan Again,2013,http://www.icheckmovies.com/movies/kathleen+madigan+madigan+again/,35,1,0,0,4,,http://www.imdb.com/title/tt2935800/,no,no,no,no,no
69,,Kevin Hart: I'm a Grown Little Man,2009,http://www.icheckmovies.com/movies/kevin+hart+im+a+grown+little+man/,262,12,1,0,15,,http://www.imdb.com/title/tt1420554/,no,no,no,no,no
70,,Kevin Hart: Let Me Explain,2013,http://www.icheckmovies.com/movies/kevin+hart+let+me+explain/,439,13,4,0,21,,http://www.imdb.com/title/tt2609912/,no,no,no,no,no
71,,Kevin Hart: Seriously Funny,2010,http://www.icheckmovies.com/movies/kevin+hart+seriously+funny/,347,12,3,0,16,,http://www.imdb.com/title/tt1714196/,no,no,no,no,no
72,,Kevin James: Sweat the Small Stuff,2001,http://www.icheckmovies.com/movies/kevin+james+sweat+the+small+stuff/,63,4,1,0,2,,http://www.imdb.com/title/tt0305727/,no,no,no,no,no
73,,Kyle Kinane: Whiskey Icarus,2012,http://www.icheckmovies.com/movies/kyle+kinane+whiskey+icarus/,26,1,0,0,5,,http://www.imdb.com/title/tt2538610/,no,no,no,no,no
74,,Laugh at My Pain,2011,http://www.icheckmovies.com/movies/laugh+at+my+pain/,235,8,1,0,15,,http://www.imdb.com/title/tt1999192/,no,no,no,no,no
75,,Lenny Bruce: Swear to Tell the Truth,1998,http://www.icheckmovies.com/movies/lenny+bruce+swear+to+tell+the+truth/,39,1,0,0,10,,http://www.imdb.com/title/tt0175844/,no,no,no,no,no
76,,Louis C.K.: Live at the Beacon Theater,2011,http://www.icheckmovies.com/movies/louis+c.k.+live+at+the+beacon+theater/,1206,69,1,0,25,,http://www.imdb.com/title/tt2112999/,no,no,no,no,no
77,,Louis C.K.: Chewed Up,2008,http://www.icheckmovies.com/movies/louis+c.k.+chewed+up/,1421,100,2,0,29,,http://www.imdb.com/title/tt1190722/,no,no,no,no,no
78,,Louis C.K.: Hilarious,2010,http://www.icheckmovies.com/movies/louis+c.k.+hilarious/,2241,128,3,0,37,,http://www.imdb.com/title/tt1421373/,no,no,no,no,no
79,,Louis C.K. Oh My God,2013,http://www.icheckmovies.com/movies/louis+c.k.+oh+my+god/,815,60,2,0,18,,http://www.imdb.com/title/tt2510998/,no,no,no,no,no
80,,Mr. Warmth: The Don Rickles Project,2007,http://www.icheckmovies.com/movies/mr.+warmth+the+don+rickles+project/,105,6,0,0,6,,http://www.imdb.com/title/tt0949815/,no,no,no,no,no
81,,Norm Macdonald: Me Doing Standup,2011,http://www.icheckmovies.com/movies/norm+macdonald+me+doing+standup/,79,10,1,0,5,,http://www.imdb.com/title/tt2009538/,no,no,no,no,no
82,,On Location: George Carlin at USC,1977,http://www.icheckmovies.com/movies/on+location+george+carlin+at+usc/,88,0,0,0,6,,http://www.imdb.com/title/tt0249854/,no,no,no,no,no
83,,Patton Oswalt: Finest Hour,2011,http://www.icheckmovies.com/movies/patton+oswalt+finest+hour/,87,2,1,0,2,,http://www.imdb.com/title/tt2060540/,no,no,no,no,no
84,,Patton Oswalt: My Weakness Is Strong,2009,http://www.icheckmovies.com/movies/patton+oswalt+my+weakness+is+strong/,142,3,0,0,3,,http://www.imdb.com/title/tt1503646/,no,no,no,no,no
85,,Patrice O'Neal: Elephant in the Room,2011,http://www.icheckmovies.com/movies/patrice+oneal+elephant+in+the+room/,96,7,0,0,3,,http://www.imdb.com/title/tt1625345/,no,no,no,no,no
86,,Paul F. Tompkins: Laboring Under Delusions,2012,http://www.icheckmovies.com/movies/paul+f.+tompkins+laboring+under+delusions/,30,4,0,0,4,,http://www.imdb.com/title/tt2380123/,no,no,no,no,no
87,,Richard Jeni: A Big Steaming Pile of Me,2005,http://www.icheckmovies.com/movies/richard+jeni+a+big+steaming+pile+of+me/,12,0,0,0,1,,http://www.imdb.com/title/tt0448100/,no,no,no,no,no
88,,Richard Pryor: Live in Concert,1979,http://www.icheckmovies.com/movies/richard+pryor+live+in+concert/,1038,48,6,1,64,,http://www.imdb.com/title/tt0079807/,no,no,no,no,no
89,,Richard Pryor: Live on the Sunset Strip,1982,http://www.icheckmovies.com/movies/richard+pryor+live+on+the+sunset+strip/,368,16,3,0,21,,http://www.imdb.com/title/tt0084597/,no,no,no,no,no
90,,Rob Delaney Live at the Bowery Ballroom,2012,http://www.icheckmovies.com/movies/rob+delaney+live+at+the+bowery+ballroom/,39,1,0,0,3,,http://www.imdb.com/title/tt2374564/,no,no,no,no,no
91,,Robert Schimmel: Unprotected,1999,http://www.icheckmovies.com/movies/robert+schimmel+unprotected/,9,0,0,0,1,,http://www.imdb.com/title/tt0253594/,no,no,no,no,no
92,,Robin Williams: Live at the Met,1986,http://www.icheckmovies.com/movies/robin+williams+live+at+the+met/,117,5,1,0,6,,http://www.imdb.com/title/tt0196055/,no,no,no,no,no
93,,Robin Williams Live on Broadway,2002,http://www.icheckmovies.com/movies/robin+williams+live+on+broadway/,356,30,5,0,15,,http://www.imdb.com/title/tt0330829/,no,no,no,no,no
94,,Ron White: A Little Unprofessional,2012,http://www.icheckmovies.com/movies/ron+white+a+little+unprofessional/,34,0,0,0,2,,http://www.imdb.com/title/tt2980086/,no,no,no,no,no
95,,Ron White: Behavioral Problems,2009,http://www.icheckmovies.com/movies/ron+white+behavioral+problems/,20,0,0,0,1,,http://www.imdb.com/title/tt1402213/,no,no,no,no,no
96,,Ron White: They Call Me Tater Salad,2004,http://www.icheckmovies.com/movies/ron+white+they+call+me+tater+salad/,87,3,3,0,2,,http://www.imdb.com/title/tt0431370/,no,no,no,no,no
97,,Ron White: You Can't Fix Stupid,2006,http://www.icheckmovies.com/movies/ron+white+you+cant+fix+stupid/,67,1,2,0,1,,http://www.imdb.com/title/tt0811045/,no,no,no,no,no
98,,Sam Kinison: Breaking the Rules,1987,http://www.icheckmovies.com/movies/sam+kinison+breaking+the+rules/,50,1,1,0,7,,http://www.imdb.com/title/tt0307403/,no,no,no,no,no
99,,Sarah Silverman: Jesus Is Magic,2005,http://www.icheckmovies.com/movies/sarah+silverman+jesus+is+magic/,361,17,13,0,19,,http://www.imdb.com/title/tt0422528/,no,no,no,no,no
100,,Steve Martin: A Wild and Crazy Guy,1978,http://www.icheckmovies.com/movies/steve+martin+a+wild+and+crazy+guy/,25,1,0,0,4,,http://www.imdb.com/title/tt0388440/,2/10/2021 16:51,no,no,no,no
101,,Steve Martin: Comedy Is Not Pretty,1980,http://www.icheckmovies.com/movies/steve+martin+comedy+is+not+pretty/,14,0,0,0,2,,http://www.imdb.com/title/tt0336189/,no,no,no,no,no
102,,Steve Martin's Best Show Ever,1981,http://www.icheckmovies.com/movies/steve+martins+best+show+ever/,11,0,0,0,1,,http://www.imdb.com/title/tt0356076/,no,no,no,no,no
103,,Steven Wright: When the Leaves Blow Away,2006,http://www.icheckmovies.com/movies/steven+wright+when+the+leaves+blow+away/,54,3,0,0,4,,http://www.imdb.com/title/tt0885522/,no,no,no,no,no
104,,Tom Papa: Live in New York City,2011,http://www.icheckmovies.com/movies/tom+papa+live+in+new+york+city/,30,0,0,0,3,,http://www.imdb.com/title/tt1910649/,no,no,no,no,no
105,,Zach Galifianakis: Live at the Purple Onion,2006,http://www.icheckmovies.com/movies/zach+galifianakis+live+at+the+purple+onion/,448,19,6,0,18,,http://www.imdb.com/title/tt0804558/,no,no,no,no,no
